user_name,user_country,review_datetime,review_text,review_rating,source,sight,country_rus,iso,num_review,hover,year
Nejdanka,Russian Federation,2019-07-26,"The Valley of Geysers, 200 km from Petropavlovsk-Kamchatsky. There are about 80 geysers, countless mud pots and springs. Around everything boils, pulsates, spits, erupts and soars - a real living earth! Be sure to wait for the eruption of the Big Geyser - once every twenty hours, this is an unforgettable sight! To get there by helicopter, while you are flying, you observe the majestic mountains, the active Karymovsky volcano, the Maly Semyachik volcano with an acid lake, forests, rivers, lakes! The price is not small, but since you got to Kamchatka, spend another 44 thousand to see it! Emotions just go wild!",10,tripadvisor,Valley of Geysers,Russia,RUS,233,"The Valley of Geysers, 200 km from<br>Petropavlovsk-Kamchatsky. There are about<br>80 geysers, countless mud pots and<br>springs. Around everything boils,<br>pulsates, spits, erupts and soars - a real<br>living earth! Be sure to wait for the<br>eruption of the Big Geyser - once every<br>twenty hours, this is an unforgettable<br>sight! To get there by helicopter, while<br>you are flying, you observe the majestic<br>mountains, the active Karymovsky volcano,<br>the Maly Semyachik volcano with an acid<br>lake, forests, rivers, lakes! The price is<br>not small, but since you got to Kamchatka,<br>spend another 44 thousand to see it!<br>Emotions just go wild!",2019
Alexey I,Russian Federation,2018-09-29,This place must be visited so that there would be a complete feeling of Kamchatka. the best impression of Petropavlovsk.,10,tripadvisor,Valley of Geysers,Russia,RUS,233,This place must be visited so that there<br>would be a complete feeling of Kamchatka.<br>the best impression of Petropavlovsk.,2018
ZAV Z,Russian Federation,2018-09-01,"The Valley of Geysers can be safely called a Russian wonder of the World! Unfortunately, it is very difficult to get to it, but if you somehow got to Petropavlovsk-Kamchatsky, then try to strain your budget and visit this magical place. The fastest and most expensive way is to fly in an MI-8 helicopter. It will cost about + \ - 40,000 rubles per person, depending on the season. But, for this money, in addition to visiting the valley of geysers, you will also ride a helicopter (who did not ride), see the most beautiful volcanoes of Kamchatka from the air, visit the Uzon Volcano caldera and swim in hot springs. If you fly with a family, then the amount of course will be very tangible, but for one it is quite tolerable for such an extensive range of services. Also, as a bonus, it is possible to meet with brown bears, in any of the places where the landing will take place))) Everything is perfectly organized! All the time the group is accompanied by a bilingual guide and an armed guard-huntsman. Each member of the group has a radio link. A very good lunch is provided, which is not superfluous, because the duration of the excursion is all day. In a word, I recommend!",10,tripadvisor,Valley of Geysers,Russia,RUS,233,"The Valley of Geysers can be safely called<br>a Russian wonder of the World!<br>Unfortunately, it is very difficult to get<br>to it, but if you somehow got to<br>Petropavlovsk-Kamchatsky, then try to<br>strain your budget and visit this magical<br>place. The fastest and most expensive way<br>is to fly in an MI-8 helicopter. It will<br>cost about + \ - 40,000 rubles per person,<br>depending on the season. But, for this<br>money, in addition to visiting the valley<br>of geysers, you will also ride a<br>helicopter (who did not ride), see the<br>most beautiful volcanoes of Kamchatka from<br>the air, visit the Uzon Volcano caldera<br>and swim in hot springs. If you fly with a<br>family, then the amount of course will be<br>very tangible, but for one it is quite<br>tolerable for such an extensive range of<br>services. Also, as a bonus, it is possible<br>to meet with brown bears, in any of the<br>places where the landing will take<br>place))) Everything is perfectly<br>organized! All the time the group is<br>accompanied by a bilingual guide and an<br>armed guard-huntsman. Each member of the<br>group has a radio link. A very good lunch<br>is provided, which is not superfluous,<br>because the duration of the excursion is<br>all day. In a word, I recommend!",2018
Svetlana M,Russian Federation,2018-08-18,"You can get to the valley of geysers by helicopter. The excursion consists of several parts: first, the helicopter brings you to the Valley of Geysers. Walking excursion - about 5 km, then, to the caldera of the Uzon volcano, then a flight to the thermal springs in Nalychevo and lunch. We flew over volcanoes and flew around them from all sides. In one there is even acidic lakes only acid😳. The Valley of Geysers is like an alien land: everything smokes and boils, boils and breathes. There is a living land. Very interesting",10,tripadvisor,Valley of Geysers,Russia,RUS,233,"You can get to the valley of geysers by<br>helicopter. The excursion consists of<br>several parts: first, the helicopter<br>brings you to the Valley of Geysers.<br>Walking excursion - about 5 km, then, to<br>the caldera of the Uzon volcano, then a<br>flight to the thermal springs in Nalychevo<br>and lunch. We flew over volcanoes and flew<br>around them from all sides. In one there<br>is even acidic lakes only acid😳. The<br>Valley of Geysers is like an alien land:<br>everything smokes and boils, boils and<br>breathes. There is a living land. Very<br>interesting",2018
Albina K,Russian Federation,2018-08-07,"I recently visited the Valley of Geysers again, the first time I was there as a student back in 1975. Then we walked along the Valley with a backpack on our shoulders. Unique beauty surrounded us: graceful fir, which cannot be found anywhere else in the world, the caldera of the Uzon volcano, a black lake with a temperature of 77 degrees at any time of the year, spitting ""mud volcanoes"", and of course geysers! You can never forget this! And so I went there again. True, now this is a helicopter tour and you need to look at everything from equipped sites, but still the beauty remains the same that drives you crazy!",10,tripadvisor,Valley of Geysers,Russia,RUS,233,"I recently visited the Valley of Geysers<br>again, the first time I was there as a<br>student back in 1975. Then we walked along<br>the Valley with a backpack on our<br>shoulders. Unique beauty surrounded us:<br>graceful fir, which cannot be found<br>anywhere else in the world, the caldera of<br>the Uzon volcano, a black lake with a<br>temperature of 77 degrees at any time of<br>the year, spitting ""mud volcanoes"", and of<br>course geysers! You can never forget this!<br>And so I went there again. True, now this<br>is a helicopter tour and you need to look<br>at everything from equipped sites, but<br>still the beauty remains the same that<br>drives you crazy!",2018
Konstancio,Russian Federation,2017-09-18,"You find yourself in primeval nature several millennia ago. Particularly impressive is the release of the Great Geyser. But the most stunning views are in the caldera of the Uzon volcano, which is also included in the Vitu excursion. It's just space.",10,tripadvisor,Valley of Geysers,Russia,RUS,233,"You find yourself in primeval nature<br>several millennia ago. Particularly<br>impressive is the release of the Great<br>Geyser. But the most stunning views are in<br>the caldera of the Uzon volcano, which is<br>also included in the Vitu excursion. It's<br>just space.",2017
Anya K,Russian Federation,2017-08-11,"For those who love nature it is unforgettable, as if the earth itself breathes here. I do not belong to such amateurs, but I still have a lot of impressions: I saw both geysers and a bear (although they promised that bears do not go there at this time of year)))). The only negative, 37tr for half a day of excursions - in my opinion, is sooooo expensive, but in Russia it is so almost everywhere ... (",10,tripadvisor,Valley of Geysers,Russia,RUS,233,"For those who love nature it is<br>unforgettable, as if the earth itself<br>breathes here. I do not belong to such<br>amateurs, but I still have a lot of<br>impressions: I saw both geysers and a bear<br>(although they promised that bears do not<br>go there at this time of year)))). The<br>only negative, 37tr for half a day of<br>excursions - in my opinion, is sooooo<br>expensive, but in Russia it is so almost<br>everywhere ... (",2017
Marina A,Russian Federation,2017-08-04,"If you got to the end of the earth Kamchatka and did not see the valley of geysers with your own eyes, then we can assume that everything is in vain ... 3 landings in different places (Valley of Geysers, Uzon volcano caldera, Nalychevskie hot springs) hands - (I can't believe that this is happening in reality, the geysers that you saw in the pictures of the geography textbook at school - here they are in front of you! with water, mud, just steam - for every taste)) I've heard the argument against visiting ""expensive"" - yes, I agree, not cheap, but worth it. In July 2017, this excursion cost 37,000 rubles per person, booked 5 months in advance. The time is about 5 hours. And use magic so that you are lucky with the weather, because in rain and cloudy people do not fly there.",10,tripadvisor,Valley of Geysers,Russia,RUS,233,"If you got to the end of the earth<br>Kamchatka and did not see the valley of<br>geysers with your own eyes, then we can<br>assume that everything is in vain ... 3<br>landings in different places (Valley of<br>Geysers, Uzon volcano caldera,<br>Nalychevskie hot springs) hands - (I can't<br>believe that this is happening in reality,<br>the geysers that you saw in the pictures<br>of the geography textbook at school - here<br>they are in front of you! with water, mud,<br>just steam - for every taste)) I've heard<br>the argument against visiting ""expensive""<br>- yes, I agree, not cheap, but worth it.<br>In July 2017, this excursion cost 37,000<br>rubles per person, booked 5 months in<br>advance. The time is about 5 hours. And<br>use magic so that you are lucky with the<br>weather, because in rain and cloudy people<br>do not fly there.",2017
ivan1234567890,Russian Federation,2016-03-12,"Dolinushka is just gorgeous. Is always. In any weather. Of course, 1.5 hours of excursion is not enough to consider something in detail. But it is better to see all this miracle at least once. At least out of the corner of my eye, so that later I can remember the rest of my life. If you have money for a tour, don't worry: it's worth it. If you think that this is too expensive for you, then you can write to the reserve to get a job as a volunteer (at least for a month). Only this must be done no later than six months in advance.",10,tripadvisor,Valley of Geysers,Russia,RUS,233,"Dolinushka is just gorgeous. Is always. In<br>any weather. Of course, 1.5 hours of<br>excursion is not enough to consider<br>something in detail. But it is better to<br>see all this miracle at least once. At<br>least out of the corner of my eye, so that<br>later I can remember the rest of my life.<br>If you have money for a tour, don't worry:<br>it's worth it. If you think that this is<br>too expensive for you, then you can write<br>to the reserve to get a job as a volunteer<br>(at least for a month). Only this must be<br>done no later than six months in advance.",2016
2-D,Russian Federation,2016-09-12,"Incredible emotions from visiting a place where on a slope near a geyser you can see how the Earth developed from the very beginning, from the time of its formation. Incredibly beautiful and well protected from human influences",10,tripadvisor,Valley of Geysers,Russia,RUS,233,"Incredible emotions from visiting a place<br>where on a slope near a geyser you can see<br>how the Earth developed from the very<br>beginning, from the time of its formation.<br>Incredibly beautiful and well protected<br>from human influences",2016
Elena Yo,Russian Federation,2016-08-06,"The Valley of Geysers is the Kronotsky Nature Reserve. But the valley starts with a helicopter. It is simply impossible to get there otherwise. Therefore, having loaded into the helicopter, our group, exchanging glances, put on headphones. The valley suffered greatly from the landslide of 2007 - a major geological disaster (a dam was formed there at all), but in my opinion, although having lost (for now !! Bright, pristine, amazingly beautiful land.2 The Valley of Geysers is located in the Kronotsky State Biosphere Reserve.It is a deep canyon of the Geysernaya River, on the sides of which, on an area of ​​about 6 km2, there are numerous outlets of geysers, hot springs, mud boilers, thermal platforms, waterfalls and lakes. only on special decks, accompanied by a guide and a security guard.",10,tripadvisor,Valley of Geysers,Russia,RUS,233,"The Valley of Geysers is the Kronotsky<br>Nature Reserve. But the valley starts with<br>a helicopter. It is simply impossible to<br>get there otherwise. Therefore, having<br>loaded into the helicopter, our group,<br>exchanging glances, put on headphones. The<br>valley suffered greatly from the landslide<br>of 2007 - a major geological disaster (a<br>dam was formed there at all), but in my<br>opinion, although having lost (for now !!<br>Bright, pristine, amazingly beautiful<br>land.2 The Valley of Geysers is located in<br>the Kronotsky State Biosphere Reserve.It<br>is a deep canyon of the Geysernaya River,<br>on the sides of which, on an area of<br>​​about 6 km2, there are numerous outlets<br>of geysers, hot springs, mud boilers,<br>thermal platforms, waterfalls and lakes.<br>only on special decks, accompanied by a<br>guide and a security guard.",2016
Oleg1712,Russian Federation,2016-08-02,"By definition, I have not been to the Valley - I have not seen Kamchatka .. There is something in this! Were in May. Snow and bear tracks add color. If you are lucky with a bear - very good!",10,tripadvisor,Valley of Geysers,Russia,RUS,233,"By definition, I have not been to the<br>Valley - I have not seen Kamchatka ..<br>There is something in this! Were in May.<br>Snow and bear tracks add color. If you are<br>lucky with a bear - very good!",2016
Novoxudonosor,Russian Federation,2016-08-02,"We flew to the Valley of Geysers by helicopter. The first landing was the Valley. The tour was accompanied by a huntsman with a shotgun and a gas canister in case of meeting a bear. The bear was actually met. He fell asleep on the footpath. I had to drive away with screams. The valley experience is crazy beautiful! If you are brought to Kamchatka, then it is simply unforgivable to miss this place (despite the high price for a helicopter).",10,tripadvisor,Valley of Geysers,Russia,RUS,233,"We flew to the Valley of Geysers by<br>helicopter. The first landing was the<br>Valley. The tour was accompanied by a<br>huntsman with a shotgun and a gas canister<br>in case of meeting a bear. The bear was<br>actually met. He fell asleep on the<br>footpath. I had to drive away with<br>screams. The valley experience is crazy<br>beautiful! If you are brought to<br>Kamchatka, then it is simply unforgivable<br>to miss this place (despite the high price<br>for a helicopter).",2016
argoblack,Russian Federation,2016-07-16,"Finally, I visited the Valley of Geysers. It is located in the Kronotsky Nature Reserve in Kamchatka, if someone does not know. I, of course, assumed that it was incredibly beautiful there, but the reality surpassed all expectations. This place is much better live than in the photographs. There are more than 40 large and well-known geysers in the length of the Geysernaya River. In total, there are more than 200 of them, together with thermal springs. Stained-glass window was the most impressive. This is a site on the slope of a canyon where a whole geyser complex is located. Our group was lucky, our guide and I were just near the Bolshoi geyser when its eruption began. This is an incredible sight! A huge fountain of hot water flies out from under the ground, and you immediately understand what natural power lurks here. Loved the colorful hot springs. The guide said that algae and microorganisms that live in boiling water color them in different shades. In general, I was a fine fellow for flying to the Kronotsky Nature Reserve in the Valley of Geysers)). If possible, I advise everyone to go there.",10,tripadvisor,Valley of Geysers,Russia,RUS,233,"Finally, I visited the Valley of Geysers.<br>It is located in the Kronotsky Nature<br>Reserve in Kamchatka, if someone does not<br>know. I, of course, assumed that it was<br>incredibly beautiful there, but the<br>reality surpassed all expectations. This<br>place is much better live than in the<br>photographs. There are more than 40 large<br>and well-known geysers in the length of<br>the Geysernaya River. In total, there are<br>more than 200 of them, together with<br>thermal springs. Stained-glass window was<br>the most impressive. This is a site on the<br>slope of a canyon where a whole geyser<br>complex is located. Our group was lucky,<br>our guide and I were just near the Bolshoi<br>geyser when its eruption began. This is an<br>incredible sight! A huge fountain of hot<br>water flies out from under the ground, and<br>you immediately understand what natural<br>power lurks here. Loved the colorful hot<br>springs. The guide said that algae and<br>microorganisms that live in boiling water<br>color them in different shades. In<br>general, I was a fine fellow for flying to<br>the Kronotsky Nature Reserve in the Valley<br>of Geysers)). If possible, I advise<br>everyone to go there.",2016
Anastasia M,Russian Federation,2016-07-06,"The place is beautiful, they wrote a lot about it. Excursions only by helicopter, we paid 33 thousand per person in June. Expensive, for local residents it is almost inaccessible even with their discount, but if you come to see Kamchatka specially, it is worth paying. We were one group that day and were able to calmly inspect the valley, met the walking bears, looked at the operating geysers.",8,tripadvisor,Valley of Geysers,Russia,RUS,233,"The place is beautiful, they wrote a lot<br>about it. Excursions only by helicopter,<br>we paid 33 thousand per person in June.<br>Expensive, for local residents it is<br>almost inaccessible even with their<br>discount, but if you come to see Kamchatka<br>specially, it is worth paying. We were one<br>group that day and were able to calmly<br>inspect the valley, met the walking bears,<br>looked at the operating geysers.",2016
Małgorzata M,Poland,2019-01-10,"A group of 9 people, unforgettable views and impressions, nice people, a completely different world, it's worth being here",10,tripadvisor,Valley of Geysers,Poland,POL,5,"A group of 9 people, unforgettable views<br>and impressions, nice people, a completely<br>different world, it's worth being here",2019
Adomvatik,Israel,2019-08-23,"Its reached by heli ride from Petropavlovsk! Not to be missed - you watch gazers, mud pots, fuming hills, colorful hot pools. You walk on a boardwalk. The walk is in groups with a local guide and an armed ranger. A bear was spotted in the valley not typical to this time of year. Well organized and a not to be missed attraction! the visit vas limited to 1.5 hr which is too short! I would love to spend double time to allow senses to absorb the incredible nature.",10,tripadvisor,Valley of Geysers,Israel,ISR,9,"Its reached by heli ride from<br>Petropavlovsk! Not to be missed - you<br>watch gazers, mud pots, fuming hills,<br>colorful hot pools. You walk on a<br>boardwalk. The walk is in groups with a<br>local guide and an armed ranger. A bear<br>was spotted in the valley not typical to<br>this time of year. Well organized and a<br>not to be missed attraction! the visit vas<br>limited to 1.5 hr which is too short! I<br>would love to spend double time to allow<br>senses to absorb the incredible nature.",2019
Bev M,Australia,2019-07-29,"Understandable why this was not discovered until 1941 ... A helicopter ride from Petropavlovsk to this amazing valley with geysers, mud pools, hot springs, fabulous scenery and bear prints on the boardwalk. Recommended tour when in this area.",10,tripadvisor,Valley of Geysers,Australia,AUS,12,"Understandable why this was not discovered<br>until 1941 ... A helicopter ride from<br>Petropavlovsk to this amazing valley with<br>geysers, mud pools, hot springs, fabulous<br>scenery and bear prints on the boardwalk.<br>Recommended tour when in this area.",2019
Anil T,India,2018-11-28,"Situated on the Kamchatka Peninsula in the Russian Far East, the Valley of Geysers is the second largest geyser field in the world.It was a great experience once you be there never want to return.",10,tripadvisor,Valley of Geysers,India,IND,6,"Situated on the Kamchatka Peninsula in the<br>Russian Far East, the Valley of Geysers is<br>the second largest geyser field in the<br>world.It was a great experience once you<br>be there never want to return.",2018
Daniel wile,United States,2018-08-09,"The geysers in the valley and the Uzon Calder are interesting but like so much mass tourism, the experience is designed to process as many tourists as possible. You have to go in a big group, and the groups are so big that it can be hard to see things. Although you pass impressive scenery on the way out, the helicopters are the kind with lengthwise benches, so your back is to the window. At best, you have to do an awkward twist to see anything, and good luck if you ""re next to a fat person or someone who wants to capture everything for social media.",4,tripadvisor,Valley of Geysers,USA,USA,20,"The geysers in the valley and the Uzon<br>Calder are interesting but like so much<br>mass tourism, the experience is designed<br>to process as many tourists as possible.<br>You have to go in a big group, and the<br>groups are so big that it can be hard to<br>see things. Although you pass impressive<br>scenery on the way out, the helicopters<br>are the kind with lengthwise benches, so<br>your back is to the window. At best, you<br>have to do an awkward twist to see<br>anything, and good luck if you ""re next to<br>a fat person or someone who wants to<br>capture everything for social media.",2018
Jenny P,Armenia,2018-07-07,"It's the Yellowstone of Russia, but all packed into one valley. You walk for ten meters and see yet another unique hot spring or geyser. The whole pace is steaming, breathing, bubbling, moving. We saw two bears (it was mid-June, they are seen there at around that time but not later). We got there by helicopter - it's totally worth the money because they fly over two active volcanoes on the way there and circle the craters to allow you to take a good shot. Listen to the guides! The place is not safe to walk as you please as the earth can give in and you can get a nasty burn from the underground hot water",10,tripadvisor,Valley of Geysers,Armenia,ARM,1,"It's the Yellowstone of Russia, but all<br>packed into one valley. You walk for ten<br>meters and see yet another unique hot<br>spring or geyser. The whole pace is<br>steaming, breathing, bubbling, moving. We<br>saw two bears (it was mid-June, they are<br>seen there at around that time but not<br>later). We got there by helicopter - it's<br>totally worth the money because they fly<br>over two active volcanoes on the way there<br>and circle the craters to allow you to<br>take a good shot. Listen to the guides!<br>The place is not safe to walk as you<br>please as the earth can give in and you<br>can get a nasty burn from the underground<br>hot water",2018
TinaQ,Russian Federation,2017-09-28,"The thing to see in Kamchatka. It takes a helicopter to take you there and the price is a bit hefty, but you have to go and see the beauty that is the Valley of Geysers for itself. It's a lovely walk along many geysers and gorgeous vistas over the valley. Even though its look was much changes by the large landslide that took place in 2013 if I remember correctly, it is still beautiful.",10,tripadvisor,Valley of Geysers,Russia,RUS,233,"The thing to see in Kamchatka. It takes a<br>helicopter to take you there and the price<br>is a bit hefty, but you have to go and see<br>the beauty that is the Valley of Geysers<br>for itself. It's a lovely walk along many<br>geysers and gorgeous vistas over the<br>valley. Even though its look was much<br>changes by the large landslide that took<br>place in 2013 if I remember correctly, it<br>is still beautiful.",2017
Zuribob,Switzerland,2016-08-05,"We booked the Helicopter tour through Vityaz travel to the Geyser valley and Uzon Caldera, and also a thermal pool i forget the name of .. Well organized tour with great guide. The locations are spectacular, with enough time spent in each place, and lots to see .. the Mi-8 helicopter was nice and we were give spectacular views of the volcanoes. Had a ""picnic"" lunch at the last stop, think airline box with salmon etc. fresh coffee, tea, very nice. The whole tour lasted approx 7 hours. Great day, not budget travel, but worth every Ruble.",10,tripadvisor,Valley of Geysers,Switzerland,CHE,8,"We booked the Helicopter tour through<br>Vityaz travel to the Geyser valley and<br>Uzon Caldera, and also a thermal pool i<br>forget the name of .. Well organized tour<br>with great guide. The locations are<br>spectacular, with enough time spent in<br>each place, and lots to see .. the Mi-8<br>helicopter was nice and we were give<br>spectacular views of the volcanoes. Had a<br>""picnic"" lunch at the last stop, think<br>airline box with salmon etc. fresh coffee,<br>tea, very nice. The whole tour lasted<br>approx 7 hours. Great day, not budget<br>travel, but worth every Ruble.",2016
Elena M,Australia,2015-11-08,"Valley is a must. You actually have to visit this place. Places were extremely cool. We did excursion with company named Edge. Despite place is really exciting service was not so good. We had 4 hours delay and we were waiting for helicopter in a pretty cold place. After this we had only 2 stops, not 3 as it was written in contract. Last stop was not provided due to lack of time. Company did not pay reimbursement for such poor service. We really expected more convenient service for price 30000 rub. If you have any other options than company Edge you really should use it.",10,tripadvisor,Valley of Geysers,Australia,AUS,12,"Valley is a must. You actually have to<br>visit this place. Places were extremely<br>cool. We did excursion with company named<br>Edge. Despite place is really exciting<br>service was not so good. We had 4 hours<br>delay and we were waiting for helicopter<br>in a pretty cold place. After this we had<br>only 2 stops, not 3 as it was written in<br>contract. Last stop was not provided due<br>to lack of time. Company did not pay<br>reimbursement for such poor service. We<br>really expected more convenient service<br>for price 30000 rub. If you have any other<br>options than company Edge you really<br>should use it.",2015
PaulaLPC,United Kingdom,2015-08-15,"Gorgeous scenery - 3 stellar locations visited on the helicopter excursion! We are glad to have done it for sure, but there were definite frustrating aspects to the tour ... 1 the weather had prevented the helicopters taking the tour for the whole week prior so that meant all the eager tourists in Kamchatka went to the same places that day 6 helicopters full of 22 each 2 this made for lots of hurrying up and waiting and sharing our previously imagined remote wilderness experience with throngs of others 3 once we arrived in the valley of Geyers we were rushed and herded together by our guide - so much so that she required my travel companion who has minor physical limitations to go on a long staircase she said she couldn't do, then later rushed her and made her trip and fall. Not cool. Overall, We wished for more time to explore and enjoy and take pictures and we wished for more freedom to roam.",6,tripadvisor,Valley of Geysers,English speaking country,GBR,18,"Gorgeous scenery - 3 stellar locations<br>visited on the helicopter excursion! We<br>are glad to have done it for sure, but<br>there were definite frustrating aspects to<br>the tour ... 1 the weather had prevented<br>the helicopters taking the tour for the<br>whole week prior so that meant all the<br>eager tourists in Kamchatka went to the<br>same places that day 6 helicopters full of<br>22 each 2 this made for lots of hurrying<br>up and waiting and sharing our previously<br>imagined remote wilderness experience with<br>throngs of others 3 once we arrived in the<br>valley of Geyers we were rushed and herded<br>together by our guide - so much so that<br>she required my travel companion who has<br>minor physical limitations to go on a long<br>staircase she said she couldn't do, then<br>later rushed her and made her trip and<br>fall. Not cool. Overall, We wished for<br>more time to explore and enjoy and take<br>pictures and we wished for more freedom to<br>roam.",2015
Dmitry Sh,United Kingdom,2015-04-30,It is the one of the most beatiful places I've ever seen. It's hard to explain how spectacular it is. You should see it yourself. The only one disadvantage is a price of way there. You can get there only by helicopter and it is expensive. But it's worth paying for it.,10,tripadvisor,Valley of Geysers,English speaking country,GBR,18,It is the one of the most beatiful places<br>I've ever seen. It's hard to explain how<br>spectacular it is. You should see it<br>yourself. The only one disadvantage is a<br>price of way there. You can get there only<br>by helicopter and it is expensive. But<br>it's worth paying for it.,2015
Momichka,United Kingdom,2014-03-10,"This is an expensive tour but definitely a must! The Kronotsky Reserve is a part of the UNESCO World Heritage Site called ""Volcanoes of Kamchatka"". We booked our tour through ""Kray"" email them at kraytour@mail.ru. The phone number is 8 (415-2) 48-44-61. The office staff is very friendly but probably only speak Russian. They do have guides on staff that speak English. Pay for your trip in rubles. We paid 30,000 rubles per person, but some individuals on the same tour had paid 1050 Euros or an equivalent of 52,659 rubles. The company has a sign on the main road. Drive all the way back to a guard tour and then they may or may not let you through the gate. You can park and walk back along the rundown looking buildings all the way to the back. The office is on the right and is quite nice inside. We visited the Kronotsky Reserve in the last days of September, which was after the main tourism season. We were on the last flight that the company offered for the year. The colors were beautiful! Plan extra days into your trip that allow for cancellation because of in-climate weather. We were originally scheduled to go two days prior to our actual flight but the helicopter was not allowed to fly. Both times, we arrived at the company office at 9:30 am and the decision to fly or not made until about 11am. We were served tea, open faced sandwiches and candy as we waited. There was also a nice selection of books to look at. The helicopter was very loud and we wore ear protection. The crew seemed very competent and we felt safe. Seats were along the sides and were not very comfortable for watching out the window or taking pictures. Be sure to sit next to a window that opens so that you won't get glare when you take pictures. Also, you may want to sit on the left side going and coming. That way the sun will not be as much of an issue in your pictures. Our tour consisted of three stops. The first stop was the Valley of the Geysers. There are about 40 geysers located on a total of 1.54 square miles. Visitors walk on wooden walkways and groups are timed so that no two groups are in the same place at the same time. There is an opportunity to watch a geyser go through the 4 stages of eruption. The second stop was in the Uzon Caldera. This area covers 38.6 acres and includes mud volcanoes, hot springs, cold rivers, a chloride lake, mud pots, mountains, tundra and other cold water lakes. We saw bear tracks. This was probably the most beautiful spot we saw on the Peninsula. The third stop was at a hot springs where we were allowed to either swim or fish. We chose to fish because the pool area was inside and small. We caught 3 fish and snagged a few that got away. We walked to the left when everyone else went to the right. The salmon were bountiful but it was necessary to snag them by dragging the hook over their backs. That way we could catch them in the fins. We were allowed to take our catch home and we determined that we had caught Chum salmon. They were mild and tasty. Lunch was served on the third stop and final stop, so be sure to bring some snacks along to hold you over until about 3pm. The lunch was fabulous with hot salmon and rice, caviar, cold salmon, sausage and cheese, fresh veggies, dessert, juice, tea, beer and coffee. Galina was our tour guide and was very knowledgeable and spoke English well. This tour was the highlight of our trip to Kamchatka.",10,tripadvisor,Valley of Geysers,English speaking country,GBR,18,"This is an expensive tour but definitely a<br>must! The Kronotsky Reserve is a part of<br>the UNESCO World Heritage Site called<br>""Volcanoes of Kamchatka"". We booked our<br>tour through ""Kray"" email them at<br>kraytour@mail.ru. The phone number is 8<br>(415-2) 48-44-61. The office staff is very<br>friendly but probably only speak Russian.<br>They do have guides on staff that speak<br>English. Pay for your trip in rubles. We<br>paid 30,000 rubles per person, but some<br>individuals on the same tour had paid 1050<br>Euros or an equivalent of 52,659 rubles.<br>The company has a sign on the main road.<br>Drive all the way back to a guard tour and<br>then they may or may not let you through<br>the gate. You can park and walk back along<br>the rundown looking buildings all the way<br>to the back. The office is on the right<br>and is quite nice inside. We visited the<br>Kronotsky Reserve in the last days of<br>September, which was after the main<br>tourism season. We were on the last flight<br>that the company offered for the year. The<br>colors were beautiful! Plan extra days<br>into your trip that allow for cancellation<br>because of in-climate weather. We were<br>originally scheduled to go two days prior<br>to our actual flight but the helicopter<br>was not allowed to fly. Both times, we<br>arrived at the company office at 9:30 am<br>and the decision to fly or not made until<br>about 11am. We were served tea, open faced<br>sandwiches and candy as we waited. There<br>was also a nice selection of books to look<br>at. The helicopter was very loud and we<br>wore ear protection. The crew seemed very<br>competent and we felt safe. Seats were<br>along the sides and were not very<br>comfortable for watching out the window or<br>taking pictures. Be sure to sit next to a<br>window that opens so that you won't get<br>glare when you take pictures. Also, you<br>may want to sit on the left side going and<br>coming. That way the sun will not be as<br>much of an issue in your pictures. Our<br>tour consisted of three stops. The first<br>stop was the Valley of the Geysers. There<br>are about 40 geysers located on a total of<br>1.54 square miles. Visitors walk on wooden<br>walkways and groups are timed so that no<br>two groups are in the same place at the<br>same time. There is an opportunity to<br>watch a geyser go through the 4 stages of<br>eruption. The second stop was in the Uzon<br>Caldera. This area covers 38.6 acres and<br>includes mud volcanoes, hot springs, cold<br>rivers, a chloride lake, mud pots,<br>mountains, tundra and other cold water<br>lakes. We saw bear tracks. This was<br>probably the most beautiful spot we saw on<br>the Peninsula. The third stop was at a hot<br>springs where we were allowed to either<br>swim or fish. We chose to fish because the<br>pool area was inside and small. We caught<br>3 fish and snagged a few that got away. We<br>walked to the left when everyone else went<br>to the right. The salmon were bountiful<br>but it was necessary to snag them by<br>dragging the hook over their backs. That<br>way we could catch them in the fins. We<br>were allowed to take our catch home and we<br>determined that we had caught Chum salmon.<br>They were mild and tasty. Lunch was served<br>on the third stop and final stop, so be<br>sure to bring some snacks along to hold<br>you over until about 3pm. The lunch was<br>fabulous with hot salmon and rice, caviar,<br>cold salmon, sausage and cheese, fresh<br>veggies, dessert, juice, tea, beer and<br>coffee. Galina was our tour guide and was<br>very knowledgeable and spoke English well.<br>This tour was the highlight of our trip to<br>Kamchatka.",2014
